system:index,date,ice,ship,unknown,water,.geo
222,1597017600000,2656563.478431371,8.0,1.141169336470588E7,1.9178917521568615E7,
223,1597104000000,5063811.784313723,1.0,1480241.3960784315,3.807315428627449E7,
224,1597190400000,1.0446776054901961E7,14.0,1.8107380811764687E7,1.2576303313725479E7,
225,1597276800000,2.0055966941176467E7,16.0,1.3054112313725477E7,788529.0823529419,
226,1597363200000,1.697531620784314E7,4.0,8644693.643137248,1798910.9843137255,
227,1597449600000,1.0930930690196069E7,2.0,1.6197353168627448E7,7776468.9803921515,
228,1597536000000,9681.250980392157,0.0,181756.03529411764,378747.337254902,
229,1597622400000,1.6418907074509796E7,321.81960784313725,2.602519007058822E7,2167279.2039215546,
230,0,0,0,0,0,
231,1597795200000,8771738.364705881,4.0,1.8557817062745094E7,6564905.874509807,
232,1597881600000,8016480.909803889,9.0,6237986.274509804,2.262925217647058E7,
233,1597968000000,3016981.5372548993,32.0,8510440.61960784,2.013854388235291E7,
234,1598054400000,8556988.694117637,45.0,5525925.760784303,1.5469140925490174E7,
235,1598140800000,2.1369644392156854E7,0.0,1.5909395999999994E7,7338200.682352938,
236,1598227200000,1.9726363619607832E7,15.0,2.0727377607843112E7,681267.1490196085,
237,1598313600000,1.7796005023529414E7,14.0,9897164.266666662,6186401.427450977,
238,1598400000000,5306481.960784315,16.0,1.0789271031372542E7,1.131803585098039E7,
239,1598486400000,7883669.450980386,7.0,6937709.290196077,2.0074776094117623E7,
240,1598572800000,14079.843137254902,90.0,26142.172549019608,1.1138319666666666E7,
241,1598659200000,1.6286494117647057E7,7.0,2.140967754117646E7,6915918.772549015,
242,0,0,0,0,0,
243,1598832000000,8192274.1294117635,68.0,1.4234385807843138E7,1.145393484313725E7,
244,1598918400000,1.5954902776470568E7,46.0,2.0610034392156858E7,322135.41568627453,
245,1599004800000,7880376.913725464,3.0,7207542.505882349,1.658093883529412E7,
246,1599091200000,5062143.450980389,12.0,2.3843803572549E7,4342275.341176471,
247,1599177600000,1.0792628568627447E7,2.0,9443662.968627447,2.4380954286274508E7,
248,1599264000000,9564802.698039213,9.0,1.663450038431372E7,1.4944213372549012E7,
249,1599350400000,2.035935848627449E7,19.0,1.2283671639215678E7,1263590.6470588222,
250,1599436800000,4628149.643137256,19.0,935320.1882352943,477.74901960784314,
251,1599523200000,5563170.517647031,955.0,1.7668515074509796E7,38267.84313725494,
252,0,0,0,0,0,
253,1599696000000,2.077617238823529E7,0.0,2.3426281854901947E7,409620.1607843139,
254,0,0,0,0,0,
255,1599868800000,3353376.8392156865,7.0,4995774.074509804,599977.1960784314,
256,1599955200000,6028051.576470588,2.0,1.2527683956862738E7,8871593.76862745,
257,1600041600000,3058894.6941176276,76.23137254901961,1.8947449552941173E7,111.0,
258,1600128000000,20921.839215686276,5.0,2828377.592156862,8366785.156862745,
259,1600214400000,1.6009837180392144E7,3.0,2.4501018435294107E7,4106268.7254901854,
260,1600300800000,1.4316883890196074E7,0.0,1.315576387450979E7,530121.7058823535,
261,1600387200000,1627.3529411764705,9.0,6.105882352941176,16851.956862745097,
262,1600473600000,421376.2745098037,89.0,4630686.396078431,2.2349562478431374E7,
263,1600560000000,1.2387194364705864E7,2.0,2.021095926666666E7,2298020.2039215686,
264,1600646400000,373228.0470588235,67.0,3800302.843137254,7013979.4,
265,1600732800000,4217725.925490197,0.0,4125904.3098039217,705701.3529411764,
266,0,0,0,0,0,
267,1600905600000,5107083.39607843,0.0,1.4412006262745088E7,5417140.831372545,
268,1600992000000,4179360.615686274,107.0,1.0025900050980391E7,1.319519892549019E7,
269,1601078400000,1.3062429941176446E7,4421.6627450980395,1.6823815850980386E7,681952.8862745101,
270,1601164800000,1.1594279349019583E7,60.0,2.052676061568626E7,1125683.3999999985,
271,1601251200000,2890110.8784313733,6.0,2943436.1803921564,402026.7372549019,
272,1601337600000,1.1183033529411763E7,20.0,1.440219265098037E7,1662810.4000000004,
273,1601424000000,9056160.121568628,77.0,9967296.062745083,1.4872775709803913E7,
274,0,0,0,0,0,
275,1601596800000,1.0999285788235271E7,428.5019607843137,2.2776915388235286E7,1116625.9058823527,
276,1601683200000,147907.66666666663,4.0,4660167.592156864,6403876.164705882,
277,0,0,0,0,0,
278,0,0,0,0,0,
279,1601942400000,1.788948504705882E7,26.0,6533894.968627426,503590.0745098041,
280,1602028800000,1.7738799164705858E7,379.0,1.808356085882352E7,1056858.6352941175,
281,1602115200000,5705874.533333321,1.0,2.1903928211764697E7,4060811.5333333337,
282,1602201600000,7646428.854901948,7.0,2.2573091631372545E7,3018435.56862745,
283,1602288000000,1.4657908050980372E7,2.0,2.3056322984313704E7,6902958.309803905,
284,1602374400000,1.1922202827450981E7,19.0,2.0455672458823524E7,8742752.266666653,
285,1602460800000,1.733147390196078E7,36.0,1.6084537231372539E7,479299.5137254906,
286,1602547200000,1662416.7215686277,13.0,6179741.815686271,1.4001181670588236E7,
287,1602633600000,4581289.356862744,21.725490196078432,1.2026091145098042E7,2563268.301960783,
288,0,0,0,0,0,
289,1602806400000,2.175069416078432E7,13.0,2.281229996862744E7,49009.2,
290,0,0,0,0,0,
291,1602979200000,1715973.1490196078,5.0,5279987.325490195,1969133.1725490196,
292,0,0,0,0,0,
293,1603152000000,1.5115797698039183E7,773.0274509803921,1.572866010196078E7,820978.4784313728,
294,0,0,0,0,0,
295,1603324800000,1.8313647188235298E7,0.0,2.559288705490196E7,710609.478431373,
296,1603411200000,2.3986514145098023E7,51.0,1.0740500078431366E7,6389490.286274512,
297,1603497600000,2.16792298862745E7,34.0,9404140.41176469,2805785.1686274474,
298,1603584000000,9294867.4745098,19.0,1.0510078996078426E7,7600211.435294119,
299,1603670400000,2.2011253756862715E7,10.0,8929795.349019608,3941583.11764706,
300,1603756800000,6173670.105882352,83.0,2390096.082352941,2634018.4392156857,
301,1603843200000,2.5421765035294116E7,34.0,6921081.568627451,3209385.635294119,
302,0,0,0,0,0,
303,1604016000000,2.5380913376470584E7,39.0,5176461.384313725,3335997.2352941185,
304,1604102400000,2.5262987435294084E7,12.0,8938928.019607842,2676978.51764706,
305,1604188800000,1.2762629698039195E7,109.0,6760595.86666666,2501668.9294117657,
306,1604275200000,7102736.498039215,80.0,2341282.098039216,1772755.7725490197,
307,1604361600000,2.62394273490196E7,85.0,1.253008652941175E7,5847630.458823519,
308,1604448000000,1.5505011862745091E7,18.0,9956214.615686253,1773970.552941177,
309,1604534400000,2.2868229243137244E7,60.0,9085346.823529398,1945161.3921568631,
310,1604620800000,1.8433401482352935E7,29.0,6378444.470588231,2601203.6156862723,
311,1604707200000,2.5593786545097988E7,30.95686274509804,7898433.8470588215,1392669.235294118,
312,1604793600000,334540.96470588236,5.0,168186.6117647059,72491.46666666667,
313,1604880000000,2.6224605909803916E7,9.0,8118403.023529413,1199345.5647058822,
314,0,0,0,0,0,
315,1605052800000,7427253.462745098,39.0,1246119.5098039217,290182.62745098036,
316,1605139200000,2.7151101847058777E7,151.0,9494004.756862735,231861.77254901966,
317,1605225600000,2.422024214117642E7,212.0,6159137.250980381,185115.02352941182,
318,1605312000000,2.359093467058821E7,275.87450980392157,9415001.525490195,230466.98431372552,
319,1605398400000,3.3061182411764704E7,556.0,1.1404995874509804E7,151232.42745098044,
320,1605484800000,3.262732198823529E7,484.0901960784314,7435505.243137255,1073493.9058823532,
321,1605571200000,2.705386414117647E7,378.0,5158740.705882352,1688279.8666666672,
322,1605657600000,2.242507207058824E7,278.0,4115238.2470588232,876060.1215686277,
323,1605744000000,1.748120848235294E7,297.0,1627439.1098039218,53124.50588235294,
324,1605830400000,523513.7333333334,4.0,42120.552941176466,9794.380392156863,
325,1605916800000,3.443557684705883E7,349.0,9568549.905882347,607513.3921568628,
326,0,0,0,0,0,
327,1606089600000,2.797923612941177E7,305.0,5395823.309803921,503640.3568627452,
328,1606176000000,2.775098574901958E7,257.0,8486617.196078427,637486.7647058825,
329,1606262400000,2.425855347843135E7,460.0,5905107.466666668,399165.41960784333,
330,1606348800000,2.1894064023529403E7,510.0,7451691.003921567,230418.95294117666,
331,1606435200000,3.671504389019607E7,372.0,7369128.137254904,533075.1372549026,
332,1606521600000,3.1905387325490195E7,175.0,8982590.152941173,252562.8274509804,
333,1606608000000,2.975342329411765E7,145.0,3854054.909803922,296710.4078431372,
334,1606694400000,2.395972274117647E7,101.0,3083544.8980392157,383992.4666666666,
335,1606780800000,2.783319254117645E7,171.0,6863019.007843135,187848.03529411767,
336,1606867200000,1.0134703666666668E7,92.0,969694.5215686273,109144.2980392157,
337,1606953600000,3.7277926439215675E7,68.0,7098127.282352942,237024.83529411769,
338,0,0,0,0,0,
339,1607126400000,2.181977096470588E7,66.0,2972730.9764705873,122092.16862745098,
340,1607212800000,2.979050750980391E7,98.0,6751841.9215686275,334632.9607843137,
341,1607299200000,1.6798323321568605E7,171.0,6306770.298039212,73403.93725490195,
342,1607385600000,2.5418071623529393E7,219.0,7784072.62352941,31004.807843137252,
343,1607472000000,3.8146822309803925E7,90.0,6354127.4,116636.84313725491,
344,1607558400000,3.2317426690196082E7,167.0,8660291.262745092,150231.44705882354,
345,1607644800000,2.9881502235294115E7,166.0,3892072.494117648,123304.61176470586,
346,1607731200000,2.4533639329411764E7,164.0,2787926.7176470594,99247.92549019608,
347,1607817600000,2.7886078062745083E7,323.0,6905166.756862743,91438.40392156862,
348,0,0,0,0,0,
349,1607990400000,3.743546718431373E7,2540.0,7148993.498039215,26225.152941176468,
350,0,0,0,0,0,
351,1608163200000,7136004.752941175,24.0,1389475.2470588232,450793.38039215695,
352,1608249600000,3.0529733156862736E7,1557.0,6052187.0980392145,295161.4784313725,
353,1608336000000,2.7010938043137237E7,1494.270588235294,4248371.129411765,408634.93725490203,
354,1608422400000,2.6323301803921543E7,2920.2235294117645,6870048.690196079,39190.33725490196,
355,1608508800000,3.523028408627452E7,2869.0,5774415.545098039,193756.72156862746,
356,1608595200000,3.62812288392157E7,3096.0,4640180.933333332,195395.9529411765,
357,1608681600000,3.0830425909803927E7,2473.0,2807922.2823529416,249044.26666666672,
358,1608768000000,2.5127974247058824E7,2071.1254901960783,2183429.8980392157,96685.49411764707,
359,1608854400000,2.8696173952941164E7,1448.0,6130667.231372547,53830.03921568629,
360,1608940800000,1.0481447709803924E7,1066.0,699926.788235294,22019.97254901961,
361,1609027200000,3.891845156078431E7,3778.0,5654987.423529413,35712.26274509804,
362,0,0,0,0,0,
363,1609200000000,7942728.423529413,68.0,872718.4039215685,164771.83137254903,
364,1609286400000,3.0188047772549007E7,2304.0,6421691.780392153,265887.2352941176,
365,1609372800000,1.832819406274508E7,2907.0,4654354.760784314,154485.38039215686,
