system:index,date,ice,ship,unknown,water,.geo
118,1493424000000,2.344069732941171E7,0.0,2.05073680470588E7,669085.5529411767,
119,1493510400000,2.9454938411764674E7,0.0,1.0677598690196065E7,1043881.5647058827,
120,1493596800000,2.1188766145098023E7,0.0,1.2146424611764701E7,656674.9921568627,
121,1493683200000,4606025.098039216,0.0,936465.2078431373,28515.47450980392,
122,1493769600000,1.8637982823529366E7,2.0,1.3840962760784294E7,552804.5647058825,
123,1493856000000,489681.97647058824,0.0,54775.164705882344,36135.674509803925,
124,1493942400000,3.0408696619607825E7,0.0,1.286972109411764E7,1333629.8588235292,
125,0,0,0,0,0,
126,1494115200000,7946409.752941177,0.0,1001209.5176470588,21204.145098039215,
127,1494201600000,1.943699907058824E7,0.0,7431869.588235293,591605.1803921569,
128,1494288000000,2.0101593615686264E7,0.0,1.133122657254901E7,248326.8,
129,1494374400000,2.8516242854901943E7,0.0,1.5545366886274504E7,559775.9529411765,
130,1494460800000,2.105208817647055E7,0.0,2.2381867599999968E7,1184077.0235294118,
131,1494547200000,2.8088325321568597E7,0.0,1.0595561568627449E7,2498577.0431372547,
132,1494633600000,2.097618636470586E7,0.0,1.1175985243137252E7,1844709.9921568625,
133,1494720000000,2.220073432156863E7,0.0,4191759.4509803928,1055929.3019607842,
134,1494806400000,2.7805989333333287E7,2.0,1.5188536129411744E7,1627441.3137254901,
135,0,0,0,0,0,
136,1494979200000,2.9033025207843125E7,0.0,1.1913267274509799E7,3665799.0980392164,
137,0,0,0,0,0,
138,1495152000000,2.7035766643137254E7,0.0,5550320.207843138,1352646.7058823528,
139,1495238400000,1.9818360639215678E7,3.0,7138905.356862742,494440.2784313726,
140,1495324800000,1.908650385882353E7,0.0,1.169811411372548E7,895758.8862745101,
141,1495411200000,1.7549354607843112E7,1.0,1.3824734172549006E7,1867896.2745098025,
142,1495497600000,1.7503956427450962E7,7.0,2.431550448627451E7,2797798.015686275,
143,1495584000000,1.4349416596078428E7,30.0,1.1238183372549009E7,1513394.0549019605,
144,1495670400000,1.4239020756862743E7,0.0,1.0772310399999991E7,8983573.678431375,
145,1495756800000,1.5308091850980379E7,0.0,7866873.054901958,4269430.007843138,
146,1495843200000,1.1145985925490186E7,0.0,7766122.258823527,285778.2784313725,
147,1495929600000,7652089.2,0.0,2509764.9019607846,1077349.2980392158,
148,1496016000000,1.95923631098039E7,0.0,2.0085712674509794E7,4933835.407843132,
149,0,0,0,0,0,
150,0,0,0,0,0,
151,1496275200000,8029744.980392154,2.0,1.2802468564705882E7,6604366.576470587,
152,1496361600000,4160344.043137252,0.0,1.5465106803921558E7,331675.5490196079,
153,1496448000000,4165517.9529411774,0.0,6541719.737254902,591688.549019608,
154,1496534400000,1.3044609454901915E7,10.0,2.8187973784313716E7,3385470.5607843143,
155,1496620800000,1.1237185901960775E7,0.0,1.0450411160784313E7,1.9484809117647056E7,
156,1496707200000,8728861.713725483,0.0,1.4182824074509801E7,1.1086356811764687E7,
157,0,0,0,0,0,
158,1496880000000,5480187.094117639,0.0,7165220.6627450995,6544381.858823528,
159,1496966400000,2367965.125490196,0.0,2661880.9529411765,6223639.235294118,
160,0,0,0,0,0,
161,0,0,0,0,0,
162,1497225600000,1.655913842352941E7,0.0,1.0371359815686274E7,7014657.517647056,
163,1497312000000,1.1749952380392145E7,1.0,1.326691597254901E7,1.186686975686274E7,
164,1497398400000,9217203.913725482,0.0,1.2221561486274503E7,1.0239190156862726E7,
165,1497484800000,1.5191736035294093E7,8.0,1.7139414254901957E7,910673.0745098039,
166,1497571200000,1.2365645713725474E7,0.0,2.1642366235294115E7,1.0609237850980394E7,
167,0,0,0,0,0,
168,1497744000000,1748.4980392156863,0.0,18235.188235294117,1489.8666666666668,
169,0,0,0,0,0,
170,1497916800000,1.1009022062745092E7,0.0,7977784.290196073,1.59128934862745E7,
171,0,0,0,0,0,
172,1498089600000,1.6423218733333316E7,0.0,1.4314968125490177E7,1.3873790650980385E7,
173,0,0,0,0,0,
174,0,0,0,0,0,
175,1498348800000,5362437.098039215,0.0,8938862.254901953,1.3158866192156855E7,
176,1498435200000,2221999.490196079,520.0,1.7534650513725474E7,181227.10196078432,
177,1498521600000,6310802.321568629,0.0,3539040.435294118,1459948.8274509804,
178,1498608000000,1.2326897847058816E7,39.0,2.9748763611764703E7,2541330.1333333305,
179,1498694400000,1.1350044337254902E7,0.0,6175605.4313725475,2.3640112494117636E7,
180,1498780800000,7681063.219607841,3.0,7013479.949019609,1.9210143603921574E7,
181,1498867200000,1.570177526274509E7,0.0,9582956.462745091,2156180.4666666607,
182,1498953600000,6847113.611764707,0.0,8283763.109803922,4051084.3568627387,
183,1499040000000,1938140.250980392,0.0,1239762.1411764703,8042803.133333335,
184,0,0,0,0,0,
185,0,0,0,0,0,
186,1499299200000,1.4219385760784311E7,0.0,1.7220952560784314E7,2507640.874509799,
187,1499385600000,6565918.023529413,2.0,2.185677758039215E7,8470503.901960779,
188,1499472000000,3629349.356862746,0.0,9705973.435294103,1.834605998039215E7,
189,1499558400000,6675165.7411764655,0.0,1.318005219999999E7,1.3389371423529388E7,
190,1499644800000,9294473.764705872,0.0,3.393438894509802E7,1388392.7647058817,
191,0,0,0,0,0,
192,1499817600000,3064983.6039215657,0.0,2.3030111192156862E7,7899354.960784302,
193,0,0,0,0,0,
194,1499990400000,5063318.470588235,13.0,2.6110809745098013E7,3725825.619607838,
195,0,0,0,0,0,
196,1500163200000,1.7220958121568616E7,0.0,2.6057261372548986E7,1333813.8352941182,
197,0,0,0,0,0,
198,0,0,0,0,0,
199,1500422400000,489482.6431372551,0.0,7221390.2039215695,1.9723355717647057E7,
200,1500508800000,1270155.317647059,0.0,1.856633498823529E7,1.1843405435294116E7,
201,1500595200000,147120.97254901959,0.0,4951039.203921569,6211500.854901959,
202,1500681600000,1.2024073650980374E7,7.0,3.1194252596078437E7,1399514.3490196082,
203,0,0,0,0,0,
204,1500854400000,1.391956071764704E7,20.0,1.5422393305882335E7,4654306.035294118,
205,1500940800000,1.0585254858823527E7,7.0,1.3745573713725477E7,3176098.5254901918,
206,1501027200000,2414813.0745098037,6.0,1.2457824556862738E7,4318939.525490196,
207,1501113600000,9150.776470588236,3.0,1345266.011764706,9889777.909803921,
208,0,0,0,0,0,
209,0,0,0,0,0,
210,1501372800000,7726579.02352941,51.0,1.8952990066666655E7,7260236.478431363,
211,1501459200000,1264515.3960784315,18.0,1.8534969701960783E7,7733582.231372544,
212,1501545600000,6099156.031372549,46.0,2.4148572588235285E7,1434578.0509803924,
213,1501632000000,4105343.0313725392,728.0,2.6053190458823524E7,3085861.5647058734,
214,1501718400000,2377952.619607844,32.0,2.3754536650980383E7,1.8484564827450976E7,
215,1501804800000,943964.8666666667,0.0,2119880.3921568627,1.0838108215686275E7,
216,1501891200000,953979.7607843138,12.0,1.5730539717647048E7,1.723293102745098E7,
217,1501977600000,896164.525490196,0.0,3771840.9372549015,899727.5921568626,
218,1502064000000,4519595.317647051,21.0,2.2870946560784303E7,7511828.960784311,
219,1502150400000,31511.00392156863,6.0,7332436.2549019605,4003413.0980392145,
220,0,0,0,0,0,
221,0,0,0,0,0,
222,0,0,0,0,0,
223,1502496000000,1831711.580392157,2.0,1.123254816470588E7,1.4469050337254904E7,
224,1502582400000,1548137.6039215694,8.0,1.3578651239215674E7,4829396.399999999,
225,1502668800000,4163252.2470588232,0.0,4531503.760784313,2599576.68627451,
226,1502755200000,5180889.862745097,9.0,3.26457996470588E7,6790549.666666666,
227,1502841600000,1.2234360474509798E7,0.0,2.4641903686274488E7,4285019.556862741,
228,1502928000000,2740270.062745097,4.0,1.7342745207843136E7,1.3902624760784319E7,
229,1503014400000,3354709.941176471,3.0,9414105.211764706,1.4708519545098033E7,
230,1503100800000,329365.51372549025,3.0,8037328.301960781,1.0792927662745086E7,
231,1503187200000,483512.81176470587,0.0,5783969.94117647,4968198.211764706,
232,1503273600000,1128537.4352941178,5.0,4688209.019607844,3231641.988235295,
233,0,0,0,0,0,
234,1503446400000,1.0355174494117647E7,14.0,1.6557503984313719E7,7029558.152941174,
235,1503532800000,97657.0588235294,2.0,1.1417440572549019E7,1.6029572023529414E7,
236,1503619200000,2767879.749019609,15.0,2.026604397647057E7,8648540.537254902,
237,1503705600000,1950.7254901960785,0.0,561244.1333333333,1.0741605901960785E7,
238,1503792000000,6162236.235294118,13.0,3.0770785329411738E7,7684164.529411759,
239,0,0,0,0,0,
240,0,0,0,0,0,
241,0,0,0,0,0,
242,1504137600000,5270721.952941152,5780.623529411765,2.7519873317647055E7,2105452.862745098,
243,1504224000000,68128.20392156864,1.0,5147135.470588235,6015476.83137255,
244,0,0,0,0,0,
245,0,0,0,0,0,
246,1504483200000,8398773.96470588,0.0,2.0665164168627433E7,4881146.450980381,
247,1504569600000,3586634.396078433,6.0,3.027403925098038E7,3034002.196078428,
248,1504656000000,1.325718660392157E7,9.0,1.8293945172549002E7,131741.99607843137,
249,1504742400000,4550136.913725485,144.0,2.7772909427450955E7,922205.7137254905,
250,1504828800000,5237387.219607827,4.0,3.448111110980392E7,4898534.392156862,
251,1504915200000,1.2348986819607843E7,0.0,1530641.7960784314,24926.92156862745,
252,1505001600000,1.6116308266666656E7,44.0,1.7750109121568613E7,123683.22352941183,
253,1505088000000,1.653870410588235E7,0.0,1.0368417599999994E7,532315.4549019608,
254,1505174400000,3296928.8901960705,13.0,2.023833159607841E7,1.1359716490196079E7,
255,0,0,0,0,0,
256,1505347200000,1.144480395294115E7,1.0,2.9865722270588204E7,3301604.4274509805,
257,0,0,0,0,0,
258,1505520000000,1.8563065905882355E7,0.0,1.490378965882352E7,475414.243137255,
259,1505606400000,1.0189322709803917E7,7587.0,2.551759494117645E7,1175708.9686274445,
260,1505692800000,3053148.2000000007,2.0,2.6761272929411754E7,1870611.8784313723,
261,1505779200000,5589599.192156851,27.0,2.3036631266666643E7,4621436.905882353,
262,1505865600000,2615254.2352941185,2.0,3.3307344321568638E7,8694496.411764707,
263,1505952000000,3780207.568627452,26229.909803921568,1.954222149411764E7,3723460.5647058827,
264,1506038400000,1.0618596505882341E7,5.0,2.1337805270588227E7,2041735.5568627424,
265,1506124800000,4751747.039215686,0.0,1.3479023098039208E7,9203602.599999996,
266,1506211200000,6577099.968627426,0.0,1.5302311596078422E7,1411036.8823529403,
267,1506297600000,6495548.862745098,0.0,2526934.254901961,1631022.3019607838,
268,1506384000000,8201070.862745089,1.0,1.8130237556862723E7,9228011.592156846,
269,0,0,0,0,0,
270,1506556800000,9668698.654901959,0.0,1.4172429066666659E7,1.0089603431372546E7,
271,1506643200000,1.0231927399999993E7,11.0,2.4339275545098018E7,2315014.572549018,
272,1506729600000,5923103.1294117635,0.0,2.0195162349019594E7,5562356.505882351,
273,1506816000000,6779894.533333314,104557.49019607843,2.2376875584313728E7,339554.1254901961,
274,1506902400000,3158391.517647056,10.0,2.086864714117646E7,2.0590077062745087E7,
275,1506988800000,1.0292205788235286E7,477276.3764705882,2.9041024019607842E7,1364824.3490196078,
276,1507075200000,2.7699054509803917E7,0.0,6125880.9411764685,169000.66274509806,
277,1507161600000,1.3684261278431363E7,0.0,1.2115909933333334E7,1647205.8666666667,
278,1507248000000,7706944.474509762,75.0,2.5595931082352936E7,1589987.2784313723,
279,1507334400000,1412511.0705882355,0.0,2799181.5411764705,7024257.419607844,
280,1507420800000,1.5125436717647031E7,0.0,2.360259681960782E7,5883981.925490194,
281,0,0,0,0,0,
282,0,0,0,0,0,
283,1507680000000,1.1725054462745095E7,0.0,1.0506957301960781E7,5289397.898039215,
284,1507766400000,9379340.16078427,0.0,9521607.133333312,1082711.3960784315,
285,1507852800000,4328993.309803922,0.0,4802182.69019608,2155508.6588235293,
286,1507939200000,2.9974596301960796E7,0.0,1.3587002713725487E7,1055644.7843137253,
287,1508025600000,3.2578333988235295E7,2.0,7496622.784313727,1169103.1803921566,
288,1508112000000,2.643598870980392E7,0.0,6564612.53333333,983785.3372549021,
289,1508198400000,2.3256465423529413E7,0.0,3158362.949019608,1027234.1647058824,
290,1508284800000,2.70941660352941E7,0.0,7307947.486274509,489983.0627450982,
291,1508371200000,9029986.298039218,2.0,1650483.8941176466,566320.8431372548,
292,1508457600000,3.2729820329411764E7,1.0,1.0022885250980377E7,1859288.6431372555,
293,0,0,0,0,0,
294,0,0,0,0,0,
295,1508716800000,2.181418878823529E7,0.0,4938716.588235295,696029.0235294116,
296,1508803200000,1.458266647058821E7,178.0,5351234.596078419,41121.04705882353,
297,1508889600000,2.8440324623529397E7,50.0,4645913.54117647,150026.89019607852,
298,1508976000000,3.2341055337254893E7,0.0,1.1715258360784294E7,560965.349019608,
299,1509062400000,2.015016307843136E7,89.0,6828061.074509794,179198.01960784316,
300,1509148800000,2.82724607490196E7,7.0,4858762.737254901,825837.0392156864,
301,0,0,0,0,0,
302,1509321600000,2.71640577607843E7,1.0,7293962.64313725,426820.81960784335,
303,0,0,0,0,0,
304,1509494400000,3.461127650196077E7,4.0,8698344.274509797,1302438.6196078423,
305,0,0,0,0,0,
306,0,0,0,0,0,
307,1509753600000,2.343051047450981E7,0.0,3849302.0862745093,178075.07843137256,
308,1509840000000,1.0331842827450957E7,36.0,9545428.611764679,85114.55294117649,
309,1509926400000,2.6805658552941155E7,17.0,6253494.756862742,175637.74509803922,
310,1510012800000,3.2070954027450956E7,35.0,1.2176396113725474E7,369836.82745098043,
311,1510099200000,2.3943952113725457E7,28.0,6797271.733333329,302480.8901960785,
312,1510185600000,2.6939939501960773E7,10.0,6788633.176470582,252060.62745098042,
313,1510272000000,5038947.48627451,3.0,509065.5137254902,32959.87450980392,
314,1510358400000,2.7301007199999977E7,101.0,7456269.9999999935,127166.02352941176,
315,1510444800000,1.0883399882352943E7,0.0,286772.28627450985,62126.46666666666,
316,1510531200000,3.690741271764704E7,4.0,7417285.286274504,287271.8901960786,
317,0,0,0,0,0,
318,0,0,0,0,0,
319,1510790400000,2.7784995545098E7,131.90588235294118,8993979.909803903,99291.17254901961,
320,1510876800000,9085790.835294105,191.0,1.0867596494117634E7,19445.811764705883,
321,1510963200000,1.0412335298039217E7,0.0,625055.4901960784,265293.97254901956,
322,1511049600000,3.0699548141176436E7,27.0,1.3822997619607829E7,94489.70980392162,
323,1511136000000,3.18537072352941E7,16832.36470588235,9041430.34117646,266862.96078431373,
324,1511222400000,2.9208282650980398E7,6.0,4700379.125490196,79423.23921568629,
325,1511308800000,2.5904471564705882E7,0.0,1481105.9137254904,56658.93725490196,
326,0,0,0,0,0,
327,1511481600000,403452.92156862747,0.0,91408.39607843137,89795.93333333333,
328,1511568000000,3.8056582717647046E7,5.0,6334112.65490196,221004.93725490195,
329,0,0,0,0,0,
330,0,0,0,0,0,
331,1511827200000,2.3003456823529415E7,0.0,4295284.294117647,220216.0509803922,
332,1511913600000,1.4037725917647038E7,142.0,5945425.635294106,3588.866666666667,
333,1512000000000,9298923.054901961,0.0,1744282.3999999997,250548.8823529412,
334,1512086400000,3.5220188066666655E7,7.0,9332271.450980388,65598.57254901962,
335,1512172800000,3.81939256E7,5.0,2930511.0941176466,52421.43921568627,
336,1512259200000,2.972245941568628E7,0.0,4026972.4509803923,244435.52941176473,
337,1512345600000,2.492383531372549E7,1.0,1930240.8392156868,596627.5215686273,
338,1512432000000,1.7176258337254904E7,0.0,1898001.9686274508,120697.337254902,
339,1512518400000,1.0752531290196078E7,0.0,408165.34117647057,79892.20392156862,
340,1512604800000,4.0166819968627445E7,17.0,4358489.729411764,86736.8431372549,
341,0,0,0,0,0,
342,1512777600000,3.2246143650980406E7,8.0,1622816.6549019609,61841.61568627452,
343,1512864000000,3.327568831372548E7,15.0,3576737.423529412,24320.894117647058,
344,1512950400000,2.866770199999999E7,3.0,2958494.4901960786,36247.58039215686,
345,1513036800000,2.987517360784313E7,20.0,3267468.9882352953,89766.45882352945,
346,1513123200000,3.84340741764706E7,14.0,5986334.709803922,196715.75686274524,
347,0,0,0,0,0,
348,1513296000000,3.1179789074509792E7,6.0,2702518.803921568,107787.88627450982,
349,0,0,0,0,0,
350,1513468800000,2.0251353890196066E7,1.0,3026323.2705882355,12127.933333333332,
351,1513555200000,1.1055555364705883E7,0.0,176319.82352941178,19688.64705882353,
352,0,0,0,0,0,
353,0,0,0,0,0,
354,1513814400000,3.2822434619607843E7,0.0,1050959.1137254902,71379.25882352944,
355,1513900800000,3.392731058823528E7,10.0,2930852.5568627454,20489.129411764705,
356,1513987200000,2.8768618164705865E7,14.0,2810950.9960784316,94659.4862745098,
357,1514073600000,3.0087394329411745E7,6.0,3125418.184313725,19347.541176470586,
358,1514160000000,3.846175028627452E7,9.0,6127116.611764704,28375.894117647058,
359,1514246400000,2.4516462803921565E7,10.0,2554003.6274509802,92613.18431372549,
360,1514332800000,3.0283049650980398E7,2.0,3600469.572549019,93877.00392156864,
361,1514419200000,2.6177065690196075E7,0.0,1237128.6039215683,25869.337254901962,
362,1514505600000,3.0938980811764684E7,12.0,3914431.0078431377,26290.40392156863,
363,0,0,0,0,0,
364,0,0,0,0,0,
