system:index,date,ice,ship,unknown,water,.geo
60,1583020800000,7564076.627450981,0.0,3549339.4431372546,81764.0705882353,
61,1583107200000,2.9013906352941137E7,8.0,1.5424808721568603E7,173369.0823529412,
62,0,0,0,0,0,
63,1583280000000,2.306688058431371E7,0.0,1.0663340094117634E7,154542.5607843137,
64,1583366400000,2.336886186274505E7,7.0,1.3339338050980372E7,165668.49411764706,
65,1583452800000,1.2507584415686272E7,0.0,6532338.682352936,127241.72941176475,
66,1583539200000,2.1849189439215653E7,3.0,1.1213744039215673E7,177614.5764705883,
67,1583625600000,3.0807944341176454E7,2.0,1.3385704380392145E7,423477.39607843145,
68,1583712000000,2.7874779999999974E7,4.0,1.30674500862745E7,203675.35686274504,
69,1583798400000,2.3890180219607845E7,0.0,9710998.211764697,311446.2823529412,
70,1583884800000,1.8420891917647056E7,0.0,8742624.996078422,263911.07450980396,
71,1583971200000,2.2942681592156816E7,1.0,1.1699171505882347E7,247009.50196078423,
72,1584057600000,7457351.396078433,0.0,3687053.4509803914,60755.68235294117,
73,1584144000000,3.0277599270588223E7,0.0,1.4045434666666651E7,289051.5019607844,
74,0,0,0,0,0,
75,1584316800000,2.2683334427450966E7,0.0,1.1017160764705868E7,183669.4274509804,
76,1584403200000,2.3702913788235262E7,0.0,1.2882108325490184E7,294909.4627450981,
77,1584489600000,2.0708904901960753E7,2.0,1.0751819701960769E7,200937.67450980394,
78,1584576000000,2.0959240117647022E7,0.0,1.2143488964705875E7,136041.97254901959,
79,1584662400000,3.0222312925490174E7,0.0,1.4032832015686264E7,362834.4823529411,
80,1584748800000,2.7573227286274485E7,0.0,1.3191035811764693E7,377641.40392156865,
81,1584835200000,2.3410175360784307E7,0.0,9874826.34509803,606466.0862745098,
82,1584921600000,1.807395983921568E7,0.0,8921044.25490195,438532.79215686285,
83,1585008000000,2.2217852803921524E7,0.0,1.2290185615686264E7,380605.18039215694,
84,1585094400000,7444985.643137256,0.0,3691955.133333333,83505.6705882353,
85,1585180800000,2.975221595294115E7,2.0,1.4354768482352927E7,505039.68627450976,
86,0,0,0,0,0,
87,1585353600000,2.2328999599999983E7,0.0,1.0881715345098024E7,683097.2941176472,
88,1585440000000,2.50617650823529E7,2.0,1.1522633725490179E7,297479.9764705883,
89,1585526400000,1.3262763137254864E7,2.0,8627352.560784305,119836.38431372547,
90,1585612800000,2.0810194976470564E7,0.0,1.2041827639215676E7,386795.4392156865,
91,1585699200000,3.0509170337254886E7,2.0,1.3299374239215674E7,809477.3529411767,
92,1585785600000,2.688834909803919E7,0.0,1.3582722862745082E7,662357.7411764708,
93,1585872000000,2.267410656862744E7,0.0,1.0341059549019597E7,889918.9333333333,
94,1585958400000,1.7219444737254895E7,0.0,9213890.513725476,996187.1019607844,
95,1586044800000,2.1883644599999964E7,0.0,1.2020574549019596E7,995176.6862745096,
96,1586131200000,7744257.039215687,0.0,3268461.2039215686,217028.92549019607,
97,1586217600000,1.9165371047058795E7,0.0,1.4181229596078401E7,2218369.815686275,
98,0,0,0,0,0,
99,1586390400000,1.2747104901960773E7,0.0,9277663.298039189,2919419.71372549,
100,1586476800000,2.1627683811764684E7,0.0,1.2225132317647038E7,3031344.65490196,
101,1586563200000,1.9948161811764676E7,0.0,1.109818323921567E7,619222.3215686276,
102,1586649600000,2.022952461960782E7,0.0,1.1716892188235285E7,1293493.2470588237,
103,1586736000000,2.819643919215682E7,0.0,1.4008340694117634E7,2412471.6901960783,
104,1586822400000,1.2474927215686277E7,0.0,7767232.658823529,574541.6156862746,
105,1586908800000,2.0642818090196066E7,0.0,1.0759776729411745E7,2474801.2745098,
106,1586995200000,1.6213566564705873E7,0.0,9184404.32549018,2021631.0627450973,
107,1587081600000,2.214032487843134E7,0.0,1.091134876862744E7,1838263.9372549022,
108,1587168000000,8502468.647058826,0.0,2372795.725490196,339818.54509803915,
109,1587254400000,2.1157312431372523E7,2.0,1.2868268549019577E7,1533375.5411764707,
110,0,0,0,0,0,
111,1587427200000,2.077496072941174E7,0.0,1.113008500392155E7,2002334.5882352942,
112,1587513600000,2.368222162352937E7,5.0,1.1671715999999987E7,1530733.1098039215,
113,1587600000000,2.007281078823527E7,5.0,1.0374286027450971E7,1219573.811764706,
114,1587686400000,2.127108357254899E7,6.0,1.1300053635294111E7,672273.8470588236,
115,1587772800000,3754600.2549019605,0.0,1957739.7725490201,530725.0117647058,
116,1587859200000,2.784742740392155E7,9.0,1.2224284984313723E7,1062841.278431373,
117,1587945600000,2.3740822239215676E7,0.0,9603313.95294117,554134.1568627453,
118,1588032000000,1.8934014799999997E7,3.0,7722685.874509798,758388.1960784314,
119,1588118400000,2.3220125360784292E7,28.0,1.0832310921568621E7,836611.9411764706,
120,1588204800000,7388688.482352941,0.0,2749606.8745098035,1060882.6274509802,
121,1588291200000,2.7606641521568608E7,0.0,1.5717493772549003E7,1287713.709803922,
122,0,0,0,0,0,
123,1588464000000,2.118928234509803E7,1.0,1.0504694141176455E7,2200104.7058823532,
124,1588550400000,2.1493583799999952E7,6.0,1.36810323215686E7,1709170.3960784315,
125,1588636800000,1.3100755050980393E7,2.0,5073745.482352935,1004168.5647058822,
126,1588723200000,1.5429178176470561E7,7.0,1.319799048235292E7,913988.1019607845,
127,1588809600000,2.604701945098039E7,7.0,1.4232223858823517E7,4337996.866666665,
128,1588896000000,2.4169547113725465E7,8.0,1.3817974407843119E7,3150561.4784313743,
129,1588982400000,2.205305530980391E7,11.0,1.0352067513725482E7,1498367.380392157,
130,1589068800000,1.6696081607843136E7,0.0,7850424.513725482,2875203.0509803914,
131,0,0,0,0,0,
132,1589241600000,7960158.764705882,2.0,2893459.9686274515,343026.79215686274,
133,1589328000000,3.1317887352941174E7,0.0,1.2623888568627447E7,670349.5215686277,
134,0,0,0,0,0,
135,1589500800000,2.057423392549019E7,15.0,9004219.399999995,4305774.6274509765,
136,1589587200000,2.0843101901960734E7,350.99607843137255,1.5275448019607825E7,760663.5294117647,
137,1589673600000,1.0338096556862714E7,4.0,9530535.356862737,58122.992156862776,
138,1589760000000,1.6398714035294084E7,2.0,1.5290972580392152E7,1550967.4392156864,
139,1589846400000,2.7073176231372513E7,8.0,1.4754971972549016E7,2789004.0196078424,
140,1589932800000,2.0989364525490172E7,2.0,1.0732194976470586E7,9416912.027450973,
141,1590019200000,1.6262955886274496E7,2.0,9909632.521568624,7735170.403921565,
142,1590105600000,1.836674574509804E7,0.0,8297088.019607838,763296.8627450982,
143,1590192000000,7500069.372549003,15.0,1.5535646729411753E7,215542.43921568632,
144,0,0,0,0,0,
145,1590364800000,1.995919195686274E7,18.0,1.96851315333333E7,4967751.843137246,
146,0,0,0,0,0,
147,0,0,0,0,0,
148,1590624000000,1.4170913015686255E7,12.0,1.892223854901959E7,3787748.0941176475,
149,1590710400000,1.1379090588235263E7,0.0,1.2070453403921565E7,8212228.270588224,
150,0,0,0,0,0,
151,1590883200000,1.525013825098039E7,2.0,1.6592527372549012E7,1.277456511764705E7,
152,1590969600000,1.687549560784313E7,0.0,1.5324895235294105E7,8932395.513725478,
153,1591056000000,9797071.678431368,0.0,7583968.72549019,1.6471604176470578E7,
154,1591142400000,5051154.9372549,0.0,8557439.529411765,1.3782322498039199E7,
155,1591228800000,1.0666281011764675E7,0.0,8435004.949019585,4146832.0784313725,
156,1591315200000,996525.6588235295,0.0,3399102.333333333,6831756.756862745,
157,1591401600000,1.538950051372549E7,0.0,1.9430340035294097E7,9791807.396078423,
158,0,0,0,0,0,
159,1591574400000,1.2833189090196071E7,0.0,1.5748137537254885E7,5319903.807843127,
160,1591660800000,1.299704878039214E7,429.0,2.087792689019606E7,3008584.3019607845,
161,1591747200000,6670734.494117628,0.0,1.550650533725488E7,9486438.678431368,
162,1591833600000,7980121.031372531,12.0,1.9593305658823505E7,1981528.9294117633,
163,1591920000000,1.9487040207843114E7,0.0,2.103139750980391E7,4098734.627450981,
164,1592006400000,1.626857724705882E7,0.0,1.8454956854901936E7,6413390.631372528,
165,1592092800000,1.3685585956862738E7,0.0,1.6143454768627442E7,4066270.992156857,
166,1592179200000,6923334.949019608,0.0,1.4679823058823528E7,5816259.674509787,
167,1592265600000,4991204.062745091,4.0,1.5393690294117637E7,2861375.262745097,
168,0,0,0,0,0,
169,1592438400000,1.0886305827450976E7,0.0,1.3778768125490164E7,1.994850780392156E7,
170,0,0,0,0,0,
171,1592611200000,1.9269129447058816E7,0.0,1.1937411615686247E7,2699161.741176471,
172,1592697600000,2650088.733333329,0.0,4770170.556862745,2.9465538423529405E7,
173,1592784000000,7596094.176470569,4.0,1.6415601125490187E7,7654850.09411764,
174,1592870400000,8618451.57254901,7.0,9385856.466666657,1.1542404058823515E7,
175,1592956800000,9674919.058823524,0.0,1.3369920372549014E7,2.157221616078429E7,
176,1593043200000,1.6117626129411757E7,1.0,1.7727693196078416E7,7288947.203921569,
177,1593129600000,1.1857910015686272E7,2.0,1.3760165905882346E7,8283987.674509791,
178,1593216000000,8897612.39607843,0.0,1.55022730117647E7,3018324.666666668,
179,1593302400000,4672908.772548994,40.0,1.8584262741176456E7,5389.439215686274,
180,1593388800000,518878.8705882353,7.0,6053934.443137255,4634088.011764705,
181,1593475200000,1.4774954611764688E7,10.0,1.540104748235292E7,5383674.803921567,
182,0,0,0,0,0,
183,1593648000000,1.3830474019607836E7,7.0,1.5907627290196069E7,4161161.380392147,
184,1593734400000,1.372157886274509E7,398.0,2.2169130752941173E7,992874.9019607843,
185,1593820800000,6590602.525490162,15.0,1.5473656764705868E7,9601912.458823526,
186,1593907200000,7063580.682352936,17.0,1.211608415686274E7,1.0361401701960776E7,
187,1593993600000,1.7443424325490195E7,10.0,2.3009623011764698E7,4164071.007843133,
188,1594080000000,1.2117753160784313E7,0.0,1.5680330674509794E7,1.3342833835294096E7,
189,1594166400000,9499417.447058821,50.0,1.5693549270588223E7,8715081.682352928,
190,1594252800000,372989.27058823535,0.0,1827740.1450980403,2.5152061619607847E7,
191,1594339200000,5221702.792156844,13.0,1.735105790588234E7,691302.8823529414,
192,1594425600000,11659.145098039215,0.0,1738374.5647058822,8887521.572549019,
193,0,0,0,0,0,
194,0,0,0,0,0,
195,1594684800000,782683.5294117648,0.0,4609983.5372549025,3555276.243137254,
196,1594771200000,1822174.5529411773,7.0,6090120.925490197,1.949154390196078E7,
197,1594857600000,4265172.8117646845,22.0,1.608946998823529E7,666955.0274509805,
198,1594944000000,7930391.678431325,0.0,2.3620518121568624E7,1693272.5647058822,
199,1595030400000,1.9913338949019574E7,7.0,2.295434932549017E7,1749402.8196078434,
200,1595116800000,1.2327368360784315E7,8.0,1.5306788525490182E7,1.3497496435294103E7,
201,1595203200000,1.4573879909803923E7,4.0,1.0550717752941169E7,8767728.02352941,
202,1595289600000,2752083.17254902,7.0,1.764217089803921E7,7025001.584313721,
203,1595376000000,4612078.803921562,18.0,1.8184783803921565E7,1.2101622227450956E7,
204,0,0,0,0,0,
205,1595548800000,1.2681443039215676E7,21.0,2.367149701960782E7,8258984.690196066,
206,0,0,0,0,0,
207,1595721600000,8065015.290196079,4.0,2.0732577172549013E7,5096042.050980388,
208,1595808000000,1.1538737301960764E7,60.0,2.342291264313724E7,1925353.705882353,
209,1595894400000,3169266.035294101,7.0,6935786.8745097965,2.156084070980392E7,
210,1595980800000,1.1763782803921549E7,5.0,1.544201212941174E7,6043938.431372548,
211,1596067200000,2.154907063529409E7,33.0,2.2996672050980378E7,71383.53333333334,
212,1596153600000,1.2104195015686272E7,1.0,1.96849827960784E7,9350336.176470576,
213,1596240000000,5860907.784313722,8.0,1.243815600392156E7,1.5614411584313717E7,
214,1596326400000,1.6338820192156864E7,10.0,1.0478585352941167E7,619162.6549019611,
215,1596412800000,4234182.274509789,725.0,1.8881940450980373E7,127277.87843137258,
216,1596499200000,650776.0196078431,0.0,5495119.298039216,4492746.9333333345,
217,1596585600000,4244761.1803921545,31.0,1.4641323941176446E7,2.572757727843135E7,
218,0,0,0,0,0,
219,1596758400000,1.0480858384313723E7,2.0,1.6916926478431355E7,6497780.294117621,
220,1596844800000,1.3650614305882331E7,15.0,1.941918146666665E7,3816847.0117647066,
221,1596931200000,5301814.658823524,7.0,1.903429687450979E7,7330013.380392131,
222,1597017600000,3314225.7254901957,8.0,1.123261984313725E7,1.870032879607842E7,
223,1597104000000,4589840.090196078,4.0,3011919.8039215687,3.7015444572549015E7,
224,1597190400000,8686089.729411764,0.0,1.9533645811764687E7,1.2910738639215676E7,
225,1597276800000,1.7287919568627454E7,2.0,1.5601049482352918E7,1009653.2862745106,
226,1597363200000,1.324396797647059E7,0.0,1.2088742819607833E7,2086214.0392156842,
227,1597449600000,9546031.196078416,1.0,1.753617850588233E7,7822544.137254899,
228,1597536000000,9182.588235294117,0.0,201067.50588235294,359934.5294117647,
229,1597622400000,1.5655247321568627E7,70.0,2.6418441815686252E7,2537939.031372537,
230,0,0,0,0,0,
231,1597795200000,6744137.058823527,2.7450980392156863,1.951791034509803E7,7632415.152941176,
232,1597881600000,6791630.450980357,0.0,8121915.443137245,2.197018246666666E7,
233,1597968000000,2894731.0196078434,17.0,9000074.694117643,1.9771175325490184E7,
234,1598054400000,7132626.160784305,11.0,7279801.6039215475,1.5139661615686258E7,
235,1598140800000,1.8017964698039208E7,0.0,1.939536886666663E7,7203907.5098039135,
236,1598227200000,1.7367114941176463E7,8.0,2.275678460392153E7,1011115.8313725496,
237,1598313600000,1.4761220243137255E7,2.0,1.292017865490195E7,6198183.819607838,
238,1598400000000,4070658.113725489,2.0,1.1939876780392153E7,1.1403267949019607E7,
239,1598486400000,6709446.874509801,2.0,9123337.709803907,1.9063375250980373E7,
240,1598572800000,1517.7254901960785,4.0,82308.6,1.1094801356862746E7,
241,1598659200000,1.5139474568627449E7,5.0,2.2057493376470573E7,7415124.486274508,
242,0,0,0,0,0,
243,1598832000000,6891298.149019607,2.0,1.5270040352941178E7,1.1719322278431373E7,
244,1598918400000,1.4035979631372536E7,27.0,2.236720527843136E7,483906.67450980406,
245,1599004800000,6947835.172548998,0.0,8698567.937254895,1.6022458145098042E7,
246,1599091200000,5634213.219607837,8.0,2.3330812074509773E7,4283201.070588236,
247,1599177600000,9647442.831372546,3.0,1.1495003521568624E7,2.347479847058824E7,
248,1599264000000,8576967.701960785,0.0,1.7597380113725476E7,1.496917763921568E7,
249,1599350400000,1.7586945243137237E7,0.0,1.4646711874509787E7,1672982.65490196,
250,1599436800000,3871724.1372549017,0.0,1670470.9333333333,21771.50980392157,
251,1599523200000,5689635.29019605,134.0,1.7525865266666654E7,55273.87843137256,
252,0,0,0,0,0,
253,1599696000000,1.7049056886274483E7,0.0,2.6822295784313686E7,740721.7333333336,
254,0,0,0,0,0,
255,1599868800000,2552279.850980392,0.0,5415877.117647059,980978.1411764707,
256,1599955200000,4837031.478431372,0.0,1.3378621454901952E7,9211678.368627448,
257,1600041600000,3805192.011764685,5.0,1.819702394117647E7,4310.525490196078,
258,1600128000000,106421.76470588236,0.0,3622189.682352941,7487478.14117647,
259,1600214400000,1.5003671407843122E7,2.0,2.5105774776470557E7,4507679.156862738,
260,1600300800000,1.2467676588235287E7,0.0,1.4704952392156838E7,830140.4901960791,
261,1600387200000,0.0,0.0,473.321568627451,18021.09411764706,
262,1600473600000,438237.2901960784,0.0,5597320.607843136,2.1366156250980392E7,
263,1600560000000,1.1005453898039188E7,2.0,2.117106101568625E7,2719658.921568627,
264,1600646400000,441685.5215686275,0.0,3781644.196078431,6964247.57254902,
265,1600732800000,3313686.043137255,0.0,4652472.129411765,1083173.4156862746,
266,0,0,0,0,0,
267,1600905600000,4185758.764705882,0.0,1.4573917490196057E7,6176554.235294114,
268,1600992000000,3363072.1333333333,0.0,1.1085981086274508E7,1.2951513372549014E7,
269,1601078400000,1.1048103823529387E7,775.4156862745098,1.863335356470587E7,890387.5372549023,
270,1601164800000,1.0675946560784278E7,35.0,2.1311976458823506E7,1258825.345098038,
271,1601251200000,2081590.0705882353,0.0,3564709.043137254,589280.682352941,
272,1601337600000,1.0392126564705873E7,13.0,1.5027788152941147E7,1828128.862745099,
273,1601424000000,7182420.5686274525,20.0,1.2128921419607831E7,1.4584946905882342E7,
274,0,0,0,0,0,
275,1601596800000,1.0363273078431342E7,63.0,2.3216393823529407E7,1313525.6823529415,
276,1601683200000,295536.2352941176,2.0,4767106.152941178,6149311.0352941165,
277,0,0,0,0,0,
278,0,0,0,0,0,
279,1601942400000,1.3458398129411763E7,17.0,1.0459969364705848E7,1008611.5960784317,
280,1602028800000,1.4367719654901933E7,83.0,2.0985670623529404E7,1526124.380392157,
281,1602115200000,5898507.235294094,0.0,2.0820431760784306E7,4951676.282352936,
282,1602201600000,7666915.290196062,0.0,2.256934781960783E7,3001699.945098039,
283,1602288000000,1.4665059541176453E7,5.0,2.2960473945098013E7,6991652.85882351,
284,1602374400000,1.1097433701960783E7,0.0,2.0709506670588203E7,9313706.18039214,
285,1602460800000,1.6671588690196069E7,0.0,1.6622159313725479E7,601598.6431372552,
286,1602547200000,1432075.1490196078,4.0,6923693.949019604,1.3487580109803922E7,
287,1602633600000,4016426.407843136,0.0,1.165936885490196E7,3494875.266666667,
288,0,0,0,0,0,
289,1602806400000,2.0549529760784287E7,0.0,2.3879395984313704E7,183090.58431372553,
290,0,0,0,0,0,
291,1602979200000,1388063.7529411765,0.0,5327760.160784313,2249274.7333333334,
292,0,0,0,0,0,
293,1603152000000,1.2340905450980363E7,214.0,1.7781314498039205E7,1543775.3568627457,
294,0,0,0,0,0,
295,1603324800000,1.756405983137252E7,0.0,2.613495912941176E7,918124.760784314,
296,1603411200000,1.894577688627449E7,0.0,1.5347947870588217E7,6822830.752941176,
297,1603497600000,1.7317456725490194E7,0.0,1.3220141560784295E7,3351591.180392154,
298,1603584000000,7550212.799999999,2.0,1.1984137525490193E7,7870824.580392156,
299,1603670400000,1.92764868078431E7,0.0,1.1576382905882347E7,4029772.5098039214,
300,1603756800000,5412116.619607843,2.0,3136865.031372549,2648883.9764705882,
301,1603843200000,2.220383036862744E7,6.0,1.0181186909803918E7,3167242.9607843147,
302,0,0,0,0,0,
303,1604016000000,2.165002108235293E7,5.0,8709266.639215676,3534118.274509805,
304,1604102400000,2.1983611933333296E7,15.0,1.2029319254901953E7,2865959.784313726,
305,1604188800000,1.1672070752941145E7,13.0,7899237.835294105,2453681.9058823534,
306,1604275200000,5964733.670588236,6.0,3388411.1215686277,1863703.5764705879,
307,1604361600000,2.2919141799999997E7,16.0,1.5797399615686242E7,5900671.921568619,
308,1604448000000,1.3349380250980388E7,12.0,1.1935003286274483E7,1950819.4941176474,
309,1604534400000,1.9746695847058814E7,9.0,1.1780087909803903E7,2372004.701960785,
310,1604620800000,1.537085356470588E7,4.0,9129489.831372544,2912731.172549017,
311,1604707200000,2.2545240443137202E7,12.372549019607844,1.063289359999999E7,1706774.1686274512,
312,1604793600000,284049.0901960784,0.0,208790.4274509804,82384.5254901961,
313,1604880000000,2.2708701913725447E7,2.0,1.1343138545098027E7,1490521.0392156863,
314,0,0,0,0,0,
315,1605052800000,6283217.729411765,0.0,2323054.905882353,357321.96470588236,
316,1605139200000,2.497100143921564E7,28.0,1.1608264682352927E7,297825.25490196084,
317,1605225600000,2.198565991764701E7,27.0,8347871.450980376,231148.04705882355,
318,1605312000000,2.1392818682352908E7,58.0,1.1520963145098034E7,322839.2274509805,
319,1605398400000,2.9449500227450963E7,47.0,1.4944482945098028E7,223936.54117647064,
320,1605484800000,2.7926582972549E7,37.0,1.2004234250980387E7,1205951.0039215689,
321,1605571200000,2.3203071921568632E7,43.0,8936749.831372548,1761397.9607843142,
322,1605657600000,1.8868719078431368E7,43.0,7483227.156862742,1064659.2039215688,
323,1605744000000,1.4812401074509803E7,28.0,4173792.9019607822,175847.12156862748,
324,1605830400000,431530.66274509806,0.0,131265.80392156861,12636.2,
325,1605916800000,3.0242738952941157E7,40.0,1.3622439941176461E7,746770.2509803922,
326,0,0,0,0,0,
327,1606089600000,2.3331753427450966E7,15.0,9863777.874509795,683458.4941176471,
328,1606176000000,2.4755557964705843E7,48.0,1.1385221305882342E7,734519.4392156863,
329,1606262400000,2.1148759729411747E7,17.0,8905783.10196078,508726.5333333336,
330,1606348800000,1.9742541250980377E7,52.0,9495937.15686274,338153.5725490198,
331,1606435200000,3.202104049019608E7,45.0,1.1841980937254902E7,754552.7372549028,
332,1606521600000,2.8112718396078408E7,25.0,1.261267441568626E7,415297.49411764706,
333,1606608000000,2.5540299388235297E7,18.0,7885782.690196078,478233.5333333333,
334,1606694400000,2.0150362274509802E7,5.0,6742564.317647058,534429.5137254903,
335,1606780800000,2.4633483713725466E7,15.0,9959415.043137249,291316.82745098043,
336,1606867200000,8340864.352941178,1.0,2686148.2156862747,186620.91764705884,
337,1606953600000,3.2385906850980394E7,11.0,1.180179336470588E7,425435.3411764706,
338,0,0,0,0,0,
339,1607126400000,1.815297289411764E7,7.0,6487279.5960784275,274400.6196078431,
340,1607212800000,2.612621645882351E7,16.0,1.0260389341176465E7,490458.5921568627,
341,1607299200000,1.5275202807843117E7,1.0,7763551.749019605,139913.00000000003,
342,1607385600000,2.29412999098039E7,46.0,1.0186826760784313E7,105195.38431372549,
343,1607472000000,3.307483469019608E7,12.0,1.1217220937254902E7,325608.92549019604,
344,1607558400000,2.8400481047058806E7,30.0,1.2412814709803915E7,314790.6431372548,
345,1607644800000,2.5337624054901965E7,34.0,8257349.650980392,302037.6352941177,
346,1607731200000,2.0208011337254904E7,31.0,6940255.392156861,272680.2431372549,
347,1607817600000,2.4781037662745077E7,28.0,9900462.192156859,201478.36862745095,
348,0,0,0,0,0,
349,1607990400000,3.2494627192156855E7,133.0,1.1948381360784318E7,170084.2823529412,
350,0,0,0,0,0,
351,1608163200000,5877399.180392158,0.0,2570254.721568628,528643.4784313726,
352,1608249600000,2.6840603286274485E7,66.0,9551612.352941176,486357.094117647,
353,1608336000000,2.3188205325490177E7,72.0,7876751.7647058815,604409.2901960786,
354,1608422400000,2.349997316078428E7,113.0,9594457.521568624,140917.3725490196,
355,1608508800000,3.0713022894117635E7,126.0,1.0115384125490198E7,372792.3333333334,
356,1608595200000,3.0740688423529394E7,117.0,9938068.44313726,441027.8588235293,
357,1608681600000,2.6225686360784322E7,65.0,7199905.992156863,464208.1058823528,
358,1608768000000,2.1102897882352944E7,71.62352941176471,6024101.423529411,283089.83529411757,
359,1608854400000,2.58429951607843E7,40.0,8874482.337254897,164601.72549019614,
360,1608940800000,9265607.996078432,31.0,1823386.2117647058,115435.26274509804,
361,1609027200000,3.405852544705883E7,160.0,1.0338234247058824E7,216009.55294117652,
362,0,0,0,0,0,
363,1609200000000,6703178.549019608,0.0,2071258.368627451,205849.74117647056,
364,1609286400000,2.7153098164705865E7,102.0,9365555.431372544,359175.19215686276,
365,1609372800000,1.6270765537254892E7,136.0,6662639.486274507,206400.18039215682,
