system:index,date,ice,ship,unknown,water,.geo
0,0,0,0,0,0,
1,1514851200000,2.9463622705882348E7,549.0,4330624.494117647,155980.4901960785,
2,1514937600000,3.0483810627450977E7,1122.0,6325057.999999999,68964.80784313724,
3,1515024000000,2.6642202427450966E7,785.0,4888781.427450983,145632.12156862745,
4,1515110400000,2.4553015752941154E7,1453.0,4979567.294117647,56588.00784313725,
5,1515196800000,3.219105658823529E7,1552.0,8894605.815686272,113568.45098039214,
6,1515283200000,2.2037985823529415E7,1652.0,5031867.192156863,92248.59999999999,
7,1515369600000,2.7493993074509796E7,953.7490196078431,6319035.466666669,163978.44313725494,
8,0,0,0,0,0,
9,1515542400000,2.913325000784312E7,1666.0,5690801.419607844,54575.79607843138,
10,0,0,0,0,0,
11,0,0,0,0,0,
12,0,0,0,0,0,
13,1515888000000,2.8794545419607848E7,617.2509803921569,4961950.0470588235,186153.65098039218,
14,1515974400000,2.9138273850980375E7,917.0,7624393.113725489,115481.96078431373,
15,1516060800000,1.5680490517647052E7,957.0,5285529.450980388,113467.74901960786,
16,1516147200000,2.692774376470587E7,1443.956862745098,6221587.000000002,84324.33333333333,
17,1516233600000,5082321.329411765,11.0,1135818.2352941176,162132.30196078433,
18,1516320000000,2.1287356058823526E7,1491.0,5750318.61960784,109041.1725490196,
19,1516406400000,2.6283978200000003E7,828.0,7464102.901960781,237866.96862745096,
20,0,0,0,0,0,
21,1516579200000,1.7149720227450956E7,905.0,6114436.3294117665,41239.58823529411,
22,0,0,0,0,0,
23,1516752000000,3.547853789019607E7,914.0039215686274,8948686.886274507,183960.7333333334,
24,0,0,0,0,0,
25,0,0,0,0,0,
26,1517011200000,2.0932540854901955E7,386.0,6320798.470588234,266752.33725490194,
27,1517097600000,1.1183383690196045E7,135.0,8740217.427450966,49409.73333333334,
28,1517184000000,9302632.662745101,94.0,1880315.0000000002,136442.37647058823,
29,1517270400000,3.0483828686274476E7,674.7490196078431,1.3950914470588215E7,181813.23529411768,
30,1517356800000,3.278448687058821E7,553.0,8153603.341176469,236060.87450980395,
31,1517443200000,2.5473849141176455E7,354.4980392156863,8282526.298039211,238916.51764705882,
32,1517529600000,2.240154352156863E7,178.0,4785033.423529413,261371.49019607846,
33,1517616000000,1.54405952745098E7,152.0,3626379.6588235293,127913.29019607841,
34,1517702400000,9631570.164705884,84.0,1517740.729411765,88245.87450980392,
35,1517788800000,2.701224123137252E7,315.8,8400192.745098038,128059.77647058821,
36,0,0,0,0,0,
37,1517961600000,2.660395508627451E7,85.0,6956887.619607842,339122.0274509805,
38,1518048000000,2.627319399999994E7,178.0,1.0454600196078423E7,147286.137254902,
39,1518134400000,1.5624085450980388E7,44.0,3393500.2549019605,196577.45098039214,
40,1518220800000,2.0748585643137217E7,121.24705882352941,8787922.392156856,47177.86666666666,
41,1518307200000,3.0336345019607782E7,149.0,1.408043266666665E7,200331.1137254902,
42,0,0,0,0,0,
43,1518480000000,20446.176470588234,0.0,1411.1176470588234,250.76078431372548,
44,1518566400000,2.1863087533333335E7,56.0,5394930.533333331,193699.14117647056,
45,1518652800000,1.5961030109803895E7,57.0,7269824.780392153,47518.94117647059,
46,0,0,0,0,0,
47,0,0,0,0,0,
48,0,0,0,0,0,
49,1518998400000,2.5797968337254908E7,51.0,7893462.247058821,245928.27058823538,
50,1519084800000,2.3646783039215636E7,89.0,1.3095635901960766E7,131649.9450980392,
51,0,0,0,0,0,
52,1519257600000,2.165924053333332E7,96.0,1.1439989125490189E7,127352.72941176483,
53,1519344000000,2.760365823137252E7,89.25098039215686,1.68064568470588E7,207021.54117647058,
54,0,0,0,0,0,
55,0,0,0,0,0,
56,0,0,0,0,0,
57,0,0,0,0,0,
58,1519776000000,8638699.549019609,12.0,2493521.333333333,115943.70196078431,
59,1519862400000,3.184215436470586E7,129.00392156862745,1.2620849749019604E7,148750.63529411764,
60,0,0,0,0,0,
61,0,0,0,0,0,
62,0,0,0,0,0,
63,0,0,0,0,0,
64,1520294400000,2.0129804490196038E7,49.501960784313724,1.2992625843137242E7,114628.2196078431,
65,1520380800000,2.469796834117642E7,141.0,1.964732563921566E7,271854.0156862745,
