system:index,date,ice,ship,unknown,water,.geo
172,1482192000000,2.526344038431372E7,1337.9686274509804,8167283.239215676,524123.27058823564,
173,0,0,0,0,0,
174,1482364800000,1.4776814576470586E7,602.0,4149416.3058823533,254053.76862745098,
175,0,0,0,0,0,
176,1482537600000,2148639.3490196085,5.0,677617.4862745098,17290.77254901961,
177,1482624000000,2.8910423529411763E7,1119.0,1.160801939999999E7,686325.0705882357,
178,0,0,0,0,0,
179,1482796800000,2.1572489823529363E7,2028.0,1.4281871858823499E7,221092.99215686275,
180,1482883200000,1.4856771439215686E7,319.45490196078435,4232033.9215686275,111145.64705882354,
181,1482969600000,9039210.188235294,185.0,2133689.792156863,130904.34509803921,
182,1483056000000,2432457.180392157,8.0,405613.5176470588,18631.839215686276,
183,1483142400000,2.9843680643137246E7,1257.0,1.1255466023529405E7,119336.61568627453,
