system:index,date,ice,ship,unknown,water,.geo
65,0,0,0,0,0,
66,0,0,0,0,0,
67,1489017600000,1.8202321882352933E7,2.0,6445766.17254902,160962.51372549022,
68,1489104000000,3.0619377925490174E7,0.0,1.332242085098038E7,680170.0,
69,0,0,0,0,0,
70,1489276800000,2.8939592996078413E7,6.0,1.4820581086274501E7,857034.8901960787,
71,1489363200000,3.0408766443137255E7,0.0,1.0145834152941175E7,672287.1411764706,
72,1489449600000,2.24597914352941E7,0.0,1.0828186458823519E7,707296.2392156865,
73,1489536000000,1.9710350054901954E7,0.0,7450605.568627448,293542.98039215687,
74,1489622400000,1.7047519047058806E7,0.0,9733854.450980388,174049.98039215687,
75,1489708800000,8049890.541176472,0.0,3067092.8470588233,187683.02352941176,
76,1489795200000,3.0141735819607794E7,0.0,1.4122448443137247E7,347551.41960784304,
77,0,0,0,0,0,
78,1489968000000,6588184.101960785,0.0,2284842.2705882355,94203.43921568627,
79,1490054400000,1.7750934909803912E7,0.0,9375631.647058818,396733.63137254905,
80,1490140800000,9786522.156862719,0.0,1.006011886666664E7,104441.66274509803,
81,1490227200000,2.7049180603921536E7,6.0,1.7197681098039195E7,374551.99215686275,
82,1490313600000,2.5749428780392114E7,0.0,1.828072269411762E7,586905.6901960783,
83,1490400000000,1.6988229654901937E7,0.0,9646589.274509795,620452.737254902,
84,1490486400000,2.0583007799999975E7,0.0,1.2901805262745082E7,515956.30196078436,
85,0,0,0,0,0,
86,1490659200000,1.1616926219607836E7,0.0,7319960.6156862695,271317.5647058824,
87,1490745600000,8035398.447058824,0.0,3025561.6274509802,193409.60784313723,
88,1490832000000,2.9898275603921544E7,2.0,1.4231240670588223E7,482229.06274509814,
89,0,0,0,0,0,
90,0,0,0,0,0,
91,1491091200000,1.7466100501960777E7,0.0,9412275.631372541,650088.0862745098,
92,1491177600000,1.9827520533333298E7,0.0,1.1049625211764682E7,798158.4627450982,
93,1491264000000,2.9098456317647062E7,0.0,1.4861060290196072E7,661833.4588235295,
94,1491350400000,2.5712044745098013E7,2.0,1.8623367133333318E7,281736.0117647059,
95,1491436800000,2.8337560286274493E7,0.0,1.224059696470588E7,590875.2705882355,
96,1491523200000,2.1017802156862743E7,0.0,1.2629923584313713E7,342476.67450980394,
97,1491609600000,4524799.509803921,0.0,1024366.7254901961,25084.90980392157,
98,1491696000000,2.7977753835294098E7,0.0,1.6412370435294105E7,231844.5058823529,
99,1491782400000,491139.31372549024,0.0,76215.8980392157,14277.094117647059,
100,1491868800000,3.0506160913725473E7,0.0,1.3620734933333326E7,485266.3411764707,
101,0,0,0,0,0,
102,1492041600000,2.497716218823529E7,0.0,8430097.25490196,538657.9411764705,
103,1492128000000,1.808237023529411E7,0.0,9039294.254901955,331451.8039215686,
104,1492214400000,2.0309137023529384E7,0.0,1.0836703035294103E7,531225.7333333334,
105,1492300800000,7789547.5803921595,0.0,3337781.1647058823,171772.1098039216,
106,1492387200000,2.5428056643137217E7,0.0,1.846001379215683E7,729107.1176470586,
107,1492473600000,2.8420669878431343E7,0.0,1.2182783356862737E7,565309.6156862746,
108,1492560000000,14553.682352941178,0.0,5683.294117647059,1160.513725490196,
109,0,0,0,0,0,
110,1492732800000,2.7390344137254857E7,2.0,1.659693438431371E7,634688.2549019608,
111,1492819200000,7655988.654901961,0.0,2828057.9450980397,182658.19607843139,
112,1492905600000,2.9389751231372524E7,0.0,1.4344996525490187E7,877005.8705882353,
113,0,0,0,0,0,
114,1493078400000,1.771983663921567E7,0.0,6899539.5999999875,362550.03529411776,
115,1493164800000,1.7162310835294105E7,0.0,9929890.90980391,456094.7882352941,
116,1493251200000,1.7584217874509774E7,0.0,1.243032783529409E7,549501.8117647059,
117,1493337600000,6679888.294117646,0.0,4477275.803921568,217996.58039215687,
118,1493424000000,2.3847219372548968E7,0.0,1.9588104894117616E7,1181826.6627450977,
119,1493510400000,2.6049724709803905E7,0.0,1.3533670878431357E7,1593023.0784313732,
120,1493596800000,1.9579624815686256E7,0.0,1.3403656219607832E7,1008584.7137254903,
121,1493683200000,3904536.639215687,0.0,1580273.8823529412,86195.25882352941,
122,1493769600000,1.7948927811764654E7,0.0,1.4139045356862715E7,943778.980392157,
123,1493856000000,432341.84313725494,0.0,107133.64705882352,41117.325490196075,
124,1493942400000,2.731824243921564E7,0.0,1.5386409525490174E7,1907395.6078431373,
125,0,0,0,0,0,
126,1494115200000,6910630.639215687,0.0,1981453.3372549019,76739.43921568627,
127,1494201600000,1.7311659172549013E7,0.0,9338461.866666663,810352.8,
128,1494288000000,1.8760192043137234E7,0.0,1.2423489435294095E7,497465.5098039216,
129,1494374400000,2.6932650596078392E7,6.0,1.6988218596078414E7,700510.5019607843,
130,1494460800000,2.2339800764705848E7,1.0,2.087186284705879E7,1406368.1882352945,
131,1494547200000,2.514195190980389E7,0.0,1.3062253376470584E7,2978258.6470588227,
132,1494633600000,1.9192245415686253E7,0.0,1.2586708396078408E7,2217927.788235294,
133,1494720000000,1.8987685647058822E7,0.0,7161747.874509803,1298989.5529411763,
134,1494806400000,2.587911756470583E7,2.0,1.660933191372547E7,2133517.2980392156,
135,0,0,0,0,0,
136,1494979200000,2.6228535207843117E7,0.0,1.432097230980391E7,4062584.0627450934,
137,0,0,0,0,0,
138,1495152000000,2.3363721874509785E7,0.0,8858234.172549019,1716777.5098039214,
139,1495238400000,1.7537609039215676E7,2.0,9229568.474509794,684529.7607843138,
140,1495324800000,1.8090198886274498E7,0.0,1.24328148862745E7,1157363.0862745098,
141,1495411200000,1.7066567882352915E7,1.0,1.4087420243137239E7,2087996.929411763,
142,1495497600000,1.852531720392155E7,2.0,2.2179910486274492E7,3912036.239215687,
143,1495584000000,1.4125440368627444E7,2.0,1.143562178431371E7,1539959.8705882356,
144,1495670400000,1.3467626235294111E7,0.0,1.1566154411764696E7,8961124.188235296,
145,1495756800000,1.3599869145098029E7,0.0,8769499.749019606,5075026.019607843,
146,1495843200000,1.002587311372548E7,0.0,8428869.254901959,743144.0941176469,
147,1495929600000,6648813.733333333,0.0,3243782.28627451,1346607.3803921558,
148,1496016000000,1.8440113776470568E7,0.0,1.9960365956862714E7,6211431.458823521,
149,0,0,0,0,0,
150,0,0,0,0,0,
151,1496275200000,7672388.627450979,0.0,1.2621787592156852E7,7142405.901960782,
152,1496361600000,5590443.545098021,0.0,1.3786501031372532E7,580181.8196078431,
153,1496448000000,3909839.901960785,0.0,6356445.756862745,1032640.580392157,
154,1496534400000,1.515293667450976E7,2.0,2.5628882321568612E7,3836242.8039215687,
155,1496620800000,1.0606800905882342E7,0.0,1.0951943164705884E7,1.9613662109803915E7,
156,1496707200000,8647225.278431363,0.0,1.354091500392156E7,1.1809902317647042E7,
157,0,0,0,0,0,
158,1496880000000,5450396.231372537,0.0,7297430.019607841,6441963.36470588,
159,1496966400000,2307006.9960784307,0.0,2894511.9411764704,6051966.376470589,
160,0,0,0,0,0,
161,0,0,0,0,0,
162,1497225600000,1.4801462980392147E7,0.0,1.1566240815686272E7,7577451.960784308,
163,1497312000000,1.128304503921567E7,0.0,1.31810234862745E7,1.2419670584313717E7,
164,1497398400000,8840214.603921562,0.0,1.18278663490196E7,1.1009874603921548E7,
165,1497484800000,1.4942950905882316E7,0.0,1.7144948098039206E7,1153932.3607843134,
166,1497571200000,1.3823501592156844E7,3.0,1.9794753972549014E7,1.0998991235294117E7,
167,0,0,0,0,0,
168,1497744000000,2984.3803921568624,0.0,14556.41176470588,3932.7607843137257,
169,0,0,0,0,0,
170,1497916800000,1.0508396082352934E7,0.0,8732070.243137244,1.5659233513725484E7,
171,0,0,0,0,0,
172,1498089600000,1.580296941960783E7,0.0,1.437036207843135E7,1.4438646011764696E7,
173,0,0,0,0,0,
174,0,0,0,0,0,
175,1498348800000,5032121.3686274495,0.0,9470468.77647058,1.2957575399999993E7,
176,1498435200000,4033675.8352941186,30.0,1.561940274509803E7,285288.52549019613,
177,1498521600000,5466832.843137255,0.0,4379930.584313725,1463028.1568627448,
178,1498608000000,1.4719616454901941E7,6.0,2.7350501996078417E7,2546906.141176469,
179,1498694400000,1.0583608949019605E7,4.0,6945591.239215686,2.36365580745098E7,
180,1498780800000,7343245.91372549,0.0,7761757.239215685,1.8799686619607843E7,
181,1498867200000,1.3654952862745091E7,0.0,1.109619929411764E7,2689760.0352941095,
182,1498953600000,6433835.54117647,0.0,8701550.164705878,4046575.3725490104,
183,1499040000000,1715320.5764705879,0.0,1776861.6078431373,7728523.341176472,
184,0,0,0,0,0,
185,0,0,0,0,0,
186,1499299200000,1.2600859670588234E7,0.0,1.7283192666666657E7,4063926.8588235164,
187,1499385600000,7864234.090196077,0.0,2.0223371211764682E7,8805596.203921558,
188,1499472000000,4231187.180392158,1.0,9600829.968627436,1.78493646235294E7,
189,1499558400000,7336783.564705877,0.0,1.2340867894117638E7,1.3566937905882327E7,
190,1499644800000,1.2557819290196067E7,0.0,3.0386970321568597E7,1672465.8627450983,
191,0,0,0,0,0,
192,1499817600000,4440662.454901958,0.0,2.04502290352941E7,9103558.266666653,
193,0,0,0,0,0,
194,1499990400000,6964833.341176472,0.0,2.3631787211764682E7,4303346.282352935,
195,0,0,0,0,0,
196,1500163200000,1.734742383921568E7,0.0,2.494994958039213E7,2314659.9098039223,
197,0,0,0,0,0,
198,0,0,0,0,0,
199,1500422400000,614997.5960784314,0.0,8225996.627450979,1.8593234341176473E7,
200,1500508800000,2446242.533333333,2.0,1.6285170247058813E7,1.2948480960784309E7,
201,1500595200000,208705.56470588234,0.0,5231031.137254902,5869924.329411765,
202,1500681600000,1.3938424086274473E7,5.0,2.867130346274509E7,2008115.0470588235,
203,0,0,0,0,0,
204,1500854400000,1.2830054352941148E7,14.0,1.5654879886274494E7,5511331.819607841,
205,1500940800000,8993736.12549019,4.0,1.4094826905882342E7,4418367.066666662,
206,1501027200000,2647665.960784311,6.0,1.1243630976470584E7,5300280.219607844,
207,1501113600000,11517.466666666667,3.0,2161852.341176471,9070824.89019608,
208,0,0,0,0,0,
209,0,0,0,0,0,
210,1501372800000,7468664.498039212,47.0,1.784868925098037E7,8622455.81960783,
211,1501459200000,2321768.7843137262,14.0,1.6887813964705877E7,8323488.580392148,
212,1501545600000,6467208.125490196,40.0,2.2745818196078423E7,2469286.349019606,
213,1501632000000,5709689.039215675,76.0,2.41204050980392E7,3414952.9176470474,
214,1501718400000,4574896.705882354,21.0,2.1706476956862736E7,1.8335691435294118E7,
215,1501804800000,945650.6509803922,0.0,2350939.8196078436,1.060536300392157E7,
216,1501891200000,1815697.8352941177,11.0,1.452214379215684E7,1.7579609878431357E7,
217,1501977600000,965909.8941176471,0.0,3348496.8,1253326.3607843139,
218,1502064000000,5737802.827450973,15.0,2.115103454901958E7,8013539.462745099,
219,1502150400000,185825.48235294118,4.0,6287292.058823529,4894244.815686274,
220,0,0,0,0,0,
221,0,0,0,0,0,
222,0,0,0,0,0,
223,1502496000000,2703026.5960784317,6.0,1.090733274117647E7,1.392294674509804E7,
224,1502582400000,2822595.4980392167,14.0,1.2283766054901946E7,4849817.690196079,
225,1502668800000,3615545.6,0.0,4985203.309803921,2693583.7843137253,
226,1502755200000,7467910.247058823,14.0,2.8931168431372516E7,8218155.498039215,
227,1502841600000,1.2897577862745095E7,3.0,2.3180832188235257E7,5082870.666666659,
228,1502928000000,4865423.17254902,2.0,1.5867943109803915E7,1.3252275749019608E7,
229,1503014400000,3300849.8980392157,6.0,9293432.30588235,1.4883049494117638E7,
230,1503100800000,647266.2549019608,10.0,7837412.854901957,1.0674935368627442E7,
231,1503187200000,595070.874509804,0.0,5302503.278431373,5338106.811764707,
232,1503273600000,1169437.2392156865,3.0,4387585.364705882,3491367.8392156865,
233,0,0,0,0,0,
234,1503446400000,9980301.031372547,10.0,1.601587439215685E7,7946065.207843129,
235,1503532800000,465321.8039215686,7.0,1.0770485188235294E7,1.6308857662745094E7,
236,1503619200000,3961605.819607843,10.0,1.855535982352939E7,9165503.619607843,
237,1503705600000,4270.929411764706,0.0,1845900.1803921568,9454629.650980392,
238,1503792000000,9140345.247058826,16.0,2.7034115847058803E7,8442721.99999999,
239,0,0,0,0,0,
240,0,0,0,0,0,
241,0,0,0,0,0,
242,1504137600000,6740740.517647036,237.0,2.5662043564705875E7,2498807.6745098047,
243,1504224000000,220573.27058823532,0.0,4763733.815686274,6246434.419607844,
244,0,0,0,0,0,
245,0,0,0,0,0,
246,1504483200000,7971864.501960783,2.0,1.9738092537254892E7,6235125.545098031,
247,1504569600000,5794550.662745096,3.0,2.7371020149019588E7,3729108.0313725453,
248,1504656000000,1.1501368623529414E7,5.0,1.970671596862743E7,474793.180392157,
249,1504742400000,6236578.423529404,8.0,2.5517806949019562E7,1491002.682352942,
250,1504828800000,8287643.188235279,0.0,3.1126835933333293E7,5202557.6,
251,1504915200000,1.048119943137255E7,0.0,3168966.933333333,254389.17254901963,
252,1505001600000,1.5826540313725473E7,12.0,1.795918552156861E7,204406.7764705883,
253,1505088000000,1.447526352549019E7,0.0,1.207058171372548E7,893591.9215686275,
254,1505174400000,4724258.086274503,10.0,1.8874064290196046E7,1.1296657599999998E7,
255,0,0,0,0,0,
256,1505347200000,1.2499618701960765E7,4.0,2.7620791066666633E7,4491717.882352943,
257,0,0,0,0,0,
258,1505520000000,1.80769868235294E7,0.0,1.5233737921568597E7,631545.0627450984,
259,1505606400000,1.134264642745098E7,456.0,2.43043040235294E7,1242807.1686274451,
260,1505692800000,4544347.313725491,0.0,2.3325512882352937E7,3815174.8117647003,
261,1505779200000,6420337.937254887,3.0,2.1309233898039185E7,5518119.529411764,
262,1505865600000,5619698.415686274,0.0,2.9804064866666656E7,9193333.686274502,
263,1505952000000,4950893.917647059,1620.0,1.820656176470588E7,3913043.854901962,
264,1506038400000,1.1949462431372538E7,2.0,1.9295240619607825E7,2753437.2823529374,
265,1506124800000,4831247.6941176485,0.0,1.2626446113725485E7,9976678.929411758,
266,1506211200000,7673898.058823494,0.0,1.4027708435294107E7,1588841.9529411746,
267,1506297600000,5525412.933333334,0.0,3348640.4509803923,1779452.0352941174,
268,1506384000000,8455927.956862736,3.0,1.7268567101960763E7,9834822.952941155,
269,0,0,0,0,0,
270,1506556800000,8652212.898039212,0.0,1.424447982745097E7,1.1034038427450974E7,
271,1506643200000,1.0643750227450974E7,3.0,2.322691220784312E7,3015563.082352939,
272,1506729600000,6887556.784313724,4.0,1.8213375133333318E7,6579686.066666663,
273,1506816000000,7206988.227450951,6778.192156862745,2.195213569019607E7,434979.6235294118,
274,1506902400000,4655342.376470581,7.0,1.921159481176469E7,2.075018153333333E7,
275,1506988800000,1.0458992525490195E7,37495.65098039216,2.823467967843136E7,2444162.6784313726,
276,1507075200000,2.571910235686274E7,2.0,7823959.42352941,450872.33333333343,
277,1507161600000,1.1956946188235287E7,3.0,1.2563989721568622E7,2926438.168627451,
278,1507248000000,8218301.13725486,4.0,2.394263244705881E7,2732000.2509803926,
279,1507334400000,1343372.7294117648,0.0,3075081.756862745,6817495.545098039,
280,1507420800000,1.5298826749019586E7,15.0,2.2331579882352915E7,6981593.831372541,
281,0,0,0,0,0,
282,0,0,0,0,0,
283,1507680000000,1.0953929223529404E7,2.0,1.0701135431372542E7,5866343.007843136,
284,1507766400000,9307981.30588231,0.0,8961752.760784293,1713924.6235294126,
285,1507852800000,4036328.4039215688,0.0,4867300.717647059,2383055.5372549016,
286,1507939200000,2.8220223329411775E7,3.0,1.4607639203921564E7,1789378.2666666668,
287,1508025600000,2.9143204403921567E7,4.0,1.032656726274509E7,1774286.2862745097,
288,1508112000000,2.38630081372549E7,2.0,8495830.086274508,1625546.3568627452,
289,1508198400000,2.102684539607843E7,3.0,4924189.8588235285,1491024.2823529416,
290,1508284800000,2.439416426666665E7,0.0,9639713.039215686,858219.2784313728,
291,1508371200000,8157791.054901962,3.0,2317134.2784313727,771864.7019607843,
292,1508457600000,2.929710626274508E7,0.0,1.278015019215684E7,2534738.7686274527,
293,0,0,0,0,0,
294,0,0,0,0,0,
295,1508716800000,1.9805558878431372E7,0.0,6525408.427450978,1117967.094117647,
296,1508803200000,1.355365894509801E7,20.0,6296019.176470572,125501.99215686275,
297,1508889600000,2.542632483137252E7,5.0,7503402.588235292,306582.63529411773,
298,1508976000000,2.981656203137253E7,0.0,1.3729629615686243E7,1071087.4000000001,
299,1509062400000,1.9016063796078414E7,12.0,7860571.011764698,280864.3647058824,
300,1509148800000,2.560206235686274E7,7.0,7242456.345098039,1112541.823529412,
301,0,0,0,0,0,
302,1509321600000,2.4887968462745078E7,0.0,9273853.67058823,723020.0901960789,
303,0,0,0,0,0,
304,1509494400000,3.0704537929411747E7,0.0,1.2116380890196055E7,1791144.576470588,
305,0,0,0,0,0,
306,0,0,0,0,0,
307,1509753600000,2.1265443674509794E7,0.0,5870600.580392151,321843.3843137256,
308,1509840000000,1.0855390756862719E7,8.0,8862253.156862715,244770.0784313726,
309,1509926400000,2.4571557407843098E7,5.0,8328810.399999991,334435.2470588235,
310,1510012800000,3.0351982713725463E7,2.0,1.3623874137254877E7,641363.1176470587,
311,1510099200000,2.2367552207843103E7,5.0,8228311.9450980285,447863.58431372547,
312,1510185600000,2.462599866666666E7,2.0,8876124.745098023,478517.8941176472,
313,1510272000000,4491282.160784313,0.0,1021331.011764706,68362.70196078431,
314,1510358400000,2.548108025882349E7,8.0,9135576.349019598,267879.6156862745,
315,1510444800000,1.0195011733333334E7,0.0,937539.850980392,99747.05098039216,
316,1510531200000,3.301491243529409E7,4.0,1.1015013560784297E7,582043.898039216,
317,0,0,0,0,0,
318,0,0,0,0,0,
319,1510790400000,2.6349854145097997E7,0.0,1.0316829309803901E7,211715.07843137256,
320,1510876800000,1.0196014686274484E7,9.0,9703550.905882329,73449.54901960786,
321,1510963200000,9637841.701960785,0.0,1374614.639215686,290228.41960784316,
322,1511049600000,2.9407150505882327E7,6.0,1.4950790443137232E7,259115.52156862753,
323,1511136000000,2.8969713999999978E7,1130.4039215686275,1.1798755639215672E7,409232.8588235294,
324,1511222400000,2.6816597372549016E7,0.0,7050335.40392157,121158.23921568626,
325,1511308800000,2.3809103192156866E7,2.0,3502763.0509803924,130368.17254901961,
326,0,0,0,0,0,
327,1511481600000,373798.90196078434,0.0,115711.73725490196,95146.61176470589,
328,1511568000000,3.46738319254902E7,0.0,9494701.415686276,443171.968627451,
329,0,0,0,0,0,
330,0,0,0,0,0,
331,1511827200000,2.088034196470588E7,0.0,6186897.509803921,451717.694117647,
332,1511913600000,1.3400616796078412E7,6.0,6575644.756862733,10614.866666666665,
333,1512000000000,8423857.368627451,0.0,2544047.305882352,325849.662745098,
334,1512086400000,3.33419393372549E7,0.0,1.1073633023529412E7,202492.7294117647,
335,1512172800000,3.496545912941176E7,0.0,6082104.047058823,129299.95686274514,
336,1512259200000,2.7314626588235293E7,0.0,6336939.584313725,342301.22352941177,
337,1512345600000,2.280909131372549E7,0.0,3928838.3725490198,712774.9882352944,
338,1512432000000,1.5708954701960787E7,0.0,3298031.9372549024,187971.00392156866,
339,1512518400000,9899607.647058824,0.0,1229033.2196078433,111947.96862745099,
340,1512604800000,3.691791238039216E7,0.0,7487028.180392158,207122.9803921569,
341,0,0,0,0,0,
342,1512777600000,2.965885110196079E7,0.0,4148016.176470589,123942.64313725493,
343,1512864000000,3.0544848831372537E7,6.0,6270915.603921571,60991.19607843138,
344,1512950400000,2.6825451101960775E7,0.0,4753787.28235294,83208.6862745098,
345,1513036800000,2.7289250090196077E7,0.0,5794957.266666668,148221.6980392157,
346,1513123200000,3.560767529803922E7,1.0,8645049.082352942,364413.26274509827,
347,0,0,0,0,0,
348,1513296000000,2.8626935372549027E7,0.0,5159688.137254903,203478.25490196084,
349,0,0,0,0,0,
350,1513468800000,1.8613586725490186E7,1.0,4634890.152941178,41328.2156862745,
351,1513555200000,1.041119356862745E7,0.0,796234.5411764707,44135.725490196084,
352,0,0,0,0,0,
353,0,0,0,0,0,
354,1513814400000,3.1006567062745098E7,0.0,2804766.541176471,133439.38823529414,
355,1513900800000,3.1688821835294105E7,8.0,5116168.031372551,73664.40784313726,
356,1513987200000,2.7109121407843128E7,4.0,4396986.737254903,168130.5019607843,
357,1514073600000,2.8009210066666655E7,1.0,5166850.658823529,56104.32941176471,
358,1514160000000,3.6103281517647065E7,0.0,8393346.945098035,120623.32941176472,
359,1514246400000,2.2554675941176467E7,4.0,4489105.556862745,119304.11764705884,
360,1514332800000,2.8191558262745097E7,0.0,5620932.368627449,164907.5960784314,
361,1514419200000,2.4445774752941176E7,0.0,2900972.694117647,93316.1843137255,
362,1514505600000,2.85652514352941E7,2.0,6234942.066666667,79518.72156862746,
363,0,0,0,0,0,
364,0,0,0,0,0,
