system:index,date,ice,ship,unknown,water,.geo
110,1539907200000,1.634137090196076E7,20.0,1.2555553482352927E7,2771461.105882351,
111,1539993600000,1.5194342674509786E7,12.0,1.6111004066666635E7,1931469.313725491,
112,1540080000000,2.2548685345098022E7,26.0,1.817142657254898E7,3897137.1725490214,
113,1540166400000,1.938210273333332E7,25.0,1.8448453396078397E7,3309887.4666666617,
114,1540252800000,1.8908834184313715E7,17.0,1.1935622501960764E7,3060727.905882347,
115,1540339200000,1.221564763529411E7,4.0,8022652.823529404,1615934.3411764707,
116,1540425600000,1.741949122745096E7,26.0,1.6078101152941132E7,1395825.4549019611,
117,1540512000000,8131247.639215687,5.0,2516765.8941176473,566495.6352941176,
118,1540598400000,2.0362098764705844E7,36.0,2.142433903921565E7,2827289.76862745,
119,0,0,0,0,0,
120,1540771200000,2.0274258247058816E7,21.0,1.2909917972548993E7,702122.0078431376,
121,1540857600000,1.9454977305882316E7,84.0,1.6220485937254865E7,1203348.0980392154,
122,1540944000000,1.028161689803919E7,54.0,1.0213196929411737E7,572231.0039215689,
123,1541030400000,1.5261540078431357E7,117.0,1.6065608815686239E7,1910220.1607843144,
124,1541116800000,2.3973202219607815E7,127.0,1.8877003964705847E7,1766816.780392157,
125,1541203200000,2.1157149399999972E7,99.0,1.8815896498039182E7,1158582.2392156867,
126,1541289600000,15913.474509803922,0.0,4324.16862745098,308.23921568627446,
127,0,0,0,0,0,
128,1541462400000,1.283293591372549E7,43.0,5515426.109803916,827493.7999999999,
129,1541548800000,7850431.454901963,37.0,2805294.3019607845,558313.4117647059,
130,1541635200000,1.8446376298039183E7,120.0,1.6045132372548975E7,1053946.1137254904,
131,0,0,0,0,0,
132,1541808000000,2.150771579215684E7,115.0,1.1673710113725474E7,712555.1098039215,
133,1541894400000,7539805.294117611,4.0,9111360.870588208,17308.917647058825,
134,1541980800000,1.983572385490193E7,50.0,1.0304928011764683E7,427027.7843137255,
135,1542067200000,1.7802603901960745E7,113.0,1.5245766262745073E7,188297.89019607852,
136,1542153600000,4760979.082352942,7.0,1393753.7098039214,76447.4549019608,
137,1542240000000,2.242103901568623E7,75.0,1.8468721662745066E7,234682.07843137256,
138,1542326400000,2.051891418823527E7,28.0,1.2916170266666643E7,433588.16470588243,
139,1542412800000,1.625943469411764E7,23.0,1.0918473521568615E7,230040.92941176472,
140,1542499200000,1.8001477137254868E7,30.0,1.6652270384313695E7,230195.70196078438,
141,1542585600000,7098097.094117646,6.0,4019700.6078431373,82799.90980392158,
142,1542672000000,2.4582188996078376E7,24.0,1.9623475870588202E7,406288.26274509815,
143,0,0,0,0,0,
144,0,0,0,0,0,
145,1542931200000,2.113459075686271E7,15.0,1.546680185490192E7,278686.862745098,
146,1543017600000,1.9247397694117617E7,4.0,1.2187344039215662E7,231814.4039215687,
147,1543104000000,8013182.549019609,2.0,3121052.0274509797,78826.38431372549,
148,1543190400000,2658511.9019607846,4.0,718076.4,34187.909803921575,
149,1543276800000,2.2010907380392108E7,2.0,1.8497376623529393E7,623373.619607843,
150,1543363200000,2.1415846992156852E7,5.0,1.1468224839215668E7,1006306.6784313726,
151,1543449600000,1.8273946552941173E7,4.0,8817773.070588222,313960.08627450984,
152,1543536000000,1.4316908886274507E7,7.0,4591119.376470588,247637.00000000003,
153,0,0,0,0,0,
154,1543708800000,1.945337992941172E7,61.0,1.5737119470588211E7,353525.46666666685,
155,0,0,0,0,0,
156,1543881600000,2.173879227450978E7,36.0,1.195605696470586E7,198246.62352941182,
157,1543968000000,1.9200328745098032E7,32.0,8059519.760784306,175388.0862745098,
158,1544054400000,1.3532891517647056E7,47.0,5517784.329411764,116518.38431372549,
159,1544140800000,1.8505258203921523E7,90.0,1.4593714905882325E7,135947.94509803923,
160,1544227200000,2.797718085882349E7,80.0,1.6343054380392127E7,296949.6745098039,
161,1544313600000,2.3549521607843094E7,35.0,1.7339885039215654E7,248726.92941176475,
162,1544400000000,2.3800378070588224E7,42.63529411764706,9915144.317647045,182550.98823529412,
163,1544486400000,2.012189048235294E7,30.0,7007404.803921562,283226.9803921568,
164,1544572800000,2.1813414137254845E7,54.0,1.2838169709803905E7,228615.3764705882,
165,1544659200000,8268732.894117647,11.0,2870779.929411765,50423.38039215686,
166,1544745600000,8266818.705882354,11.0,3452666.5411764705,167673.56078431374,
167,0,0,0,0,0,
168,1544918400000,2.1610768294117637E7,8.0,1.1733924678431358E7,530902.0392156864,
169,1545004800000,2.1962675839215636E7,86.0,1.4447916564705864E7,463117.25882352935,
170,1545091200000,1.0486545376470588E7,97.0,6028109.105882347,162001.6823529412,
171,1545177600000,2.2987077215686247E7,36.0,1.0115488776470583E7,130000.06274509804,
172,1545264000000,2.7984935972549014E7,122.0,1.6298981690196067E7,333972.70588235284,
173,1545350400000,2.3988802666666638E7,59.0,1.6914135376470566E7,238352.55294117646,
174,1545436800000,2.238785437254903E7,29.0,1.1219231576470578E7,299162.3411764706,
175,1545523200000,1.700962520784313E7,19.0,1.0223246423529403E7,193305.62745098042,
176,1545609600000,1.905345267450977E7,105.0,1.5517632019607814E7,311874.5294117649,
177,1545696000000,6841160.666666666,0.0,4210096.682352941,155337.47058823527,
178,1545782400000,2.7070178133333303E7,192.0,1.7152533937254883E7,389167.8078431372,
179,0,0,0,0,0,
180,1545955200000,2.1573678674509794E7,79.0,1.1832785341176456E7,471982.3215686275,
181,1546041600000,8092155.05098036,371.0,8348170.203921536,246510.94509803926,
182,1546128000000,1.761170440392154E7,187.0,1.2450214309803901E7,502159.6509803923,
183,1546214400000,1.7536900862745065E7,217.0,1.5240925156862723E7,452814.0352941177,
